resource_id,key,value
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-center,SoftwareSolutions-3997
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,auto-shutdown,nights
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,owner,jane.smith@example.com
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,compliance-hipaa,not-required
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,compliance-gdpr,out-of-scope
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,auto-scaling,disabled
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,optimization-priority,performance
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,budget-alert,low
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,scheduled-downtime,nights
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,service-tier,eventhubs-standard
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,showback-category,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,name,CloudAppSaaSBackend-EventHubs
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,environment,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-center,SoftwareSolutions-3324
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,data-classification,public
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,department,it
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,compliance-gdpr,out-of-scope
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,iac,true
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,scheduled-downtime,custom
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,optimization-priority,balanced
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,service-tier,eventhubs-premium
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,team,security
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.EventHub/namespaces/clo-eve-5h46,showback-category,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,name,CloudAppSaaSBackend-LogAnalytics
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,environment,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-center,SoftwareSolutions-8728
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,backup-frequency,daily
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,security-level,low
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,iac,false
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,scheduled-downtime,custom
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,budget-alert,low
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,rightsizing,exempt
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-allocation,shared
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allocation-method,proportional
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,showback-category,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,name,CloudAppSaaSBackend-LogAnalytics
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,environment,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-center,SoftwareSolutions-9113
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,version,2.0
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,data-classification,confidential
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-status,compliant
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-hipaa,required
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-pci,in-scope
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,deployment-group,canary
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,scheduled-downtime,nights
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,service-tier,loganalytics-premium
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,team,infrastructure
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-allocation,shared
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allocation-method,proportional
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,showback-category,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,name,CloudAppSaaSBackend-LogAnalytics
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,environment,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-center,SoftwareSolutions-3198
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,auto-shutdown,true
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,department,it
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-status,exempted
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-sox,in-scope
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-pci,out-of-scope
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,iac,true
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,optimization-priority,performance
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allow-spot,false
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,rightsizing,oversized
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,service-tier,loganalytics-standard
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,team,security
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-allocation,shared
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allocation-method,proportional
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,showback-category,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,name,CloudAppSaaSBackend-LogAnalytics
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,environment,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-center,SoftwareSolutions-2204
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,auto-shutdown,weekends
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,data-classification,restricted
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,owner,jane.smith@example.com
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-pci,in-scope
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-status,exempted
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,auto-scaling,disabled
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,deployment-group,green
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,budget-alert,medium
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allow-spot,true
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,service-tier,loganalytics-enterprise
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,team,sre
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-allocation,shared
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allocation-method,proportional
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,showback-category,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,name,CloudAppSaaSBackend-LogAnalytics
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,environment,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-center,SoftwareSolutions-8425
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,auto-shutdown,true
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,version,2.0
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,requestor,project-manager@example.com
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,owner,john.doe@example.com
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,security-level,medium
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,managed-by,manual
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,rightsizing,optimized
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allow-spot,false
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,service-tier,loganalytics-enterprise
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,team,application
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-allocation,shared
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allocation-method,proportional
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,showback-category,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,name,CloudAppSaaSBackend-LogAnalytics
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,environment,production
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-center,SoftwareSolutions-3112
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,auto-shutdown,weekends
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,backup-frequency,hourly
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,department,marketing
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,requestor,project-manager@example.com
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-status,exempted
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,compliance-sox,out-of-scope
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,security-level,low
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,managed-by,devops
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,budget-alert,medium
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,optimization-priority,availability
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,service-tier,loganalytics-standard
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,cost-allocation,shared
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,allocation-method,proportional
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000444400005/resourceGroups/clo-rg/providers/Microsoft.OperationalInsights/workspaces/clo-log-d0ve,showback-category,production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,name,CloudAppSaaSBackend-Functions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,cost-center,SoftwareSolutions-6940
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,iac,true
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,timeout,30
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,runtime,java11
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,plan-type,premium
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,trigger-type,http
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,service-tier,functions-standard
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,cost-allocation,direct
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,chargeback-entity,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-schedule-p0je,showback-category,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,name,CloudAppSaaSBackend-Functions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,project,CloudAppSaaSBackend
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,business-unit,SoftwareSolutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,environment,non-production
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,cost-center,SoftwareSolutions-2746
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,use-case,Software Solutions
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,data-classification,internal
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,department,research
/subscriptions/00000000-0000-0000-0000-000333300005/resourceGroups/clo-rg/providers/Microsoft.Web/sites/functions/clo-auth-p0je,compliance-gdpr,out-of-scope
